city,city_ibge_code,confirmed,confirmed_per_100k_inhabitants,date,death_rate,deaths,estimated_population,estimated_population_2019,is_last,order_for_place,place_type,state
Bom Jesus do Araguaia,5101852,1128,16820.75753,2022-02-16,0.0151,17,6706.0,6580.0,False,532,city,MT
Brasnorte,5101902,3037,15079.44389,2022-02-16,0.0145,44,20140.0,19695.0,False,511,city,MT
Cáceres,5102504,16115,16988.01404,2022-02-16,0.0285,460,94861.0,94376.0,False,576,city,MT
Campinápolis,5102603,2045,12087.00278,2022-02-16,0.0249,51,16919.0,15980.0,False,513,city,MT
Campo Novo do Parecis,5102637,10331,28583.68149,2022-02-16,0.0097,100,36143.0,35360.0,False,578,city,MT
Campos de Júlio,5102686,1475,20862.80057,2022-02-16,0.0088,13,7070.0,6891.0,False,533,city,MT
Campo Verde,5102678,8255,18047.66069,2022-02-16,0.018,149,45740.0,44041.0,False,538,city,MT
Canabrava do Norte,5102694,849,17956.85279,2022-02-16,0.0165,14,4728.0,4743.0,False,518,city,MT
Canarana,5102702,5634,25794.34118,2022-02-16,0.0135,76,21842.0,21579.0,False,576,city,MT
Carlinda,5102793,2828,27728.20865,2022-02-16,0.0124,35,10199.0,10305.0,False,479,city,MT
Castanheira,5102850,1272,14538.80443,2022-02-16,0.0244,31,8749.0,8729.0,False,502,city,MT
Chapada dos Guimarães,5103007,2467,12681.84856,2022-02-16,0.0377,93,19453.0,19752.0,False,575,city,MT
Cláudia,5103056,2565,20947.32544,2022-02-16,0.0168,43,12245.0,12149.0,False,511,city,MT
Cocalinho,5103106,1227,21598.31016,2022-02-16,0.0139,17,5681.0,5700.0,False,497,city,MT
Colíder,5103205,8947,26589.20027,2022-02-16,0.0172,154,33649.0,33438.0,False,531,city,MT
Colniza,5103254,4688,11760.86902,2022-02-16,0.0181,85,39861.0,38582.0,False,522,city,MT
Comodoro,5103304,2898,13794.74486,2022-02-16,0.0138,40,21008.0,20763.0,False,523,city,MT
Confresa,5103353,5266,16712.15487,2022-02-16,0.0224,118,31510.0,30933.0,False,559,city,MT
Conquista D'Oeste,5103361,779,18995.36698,2022-02-16,0.0218,17,4101.0,4038.0,False,567,city,MT
Cotriguaçu,5103379,1400,6917.67961,2022-02-16,0.0279,39,20238.0,19750.0,False,544,city,MT
Cuiabá,5103403,122937,19888.72783,2022-02-16,0.0295,3632,618124.0,612547.0,False,589,city,MT
Curvelândia,5103437,1086,20721.23641,2022-02-16,0.0175,19,5241.0,5219.0,False,551,city,MT
Denise,5103452,1033,10823.55407,2022-02-16,0.0184,19,9544.0,9462.0,False,525,city,MT
Diamantino,5103502,4592,20705.20335,2022-02-16,0.015,69,22178.0,22041.0,False,516,city,MT
Dom Aquino,5103601,1117,13690.40324,2022-02-16,0.0242,27,8159.0,8178.0,False,531,city,MT
Feliz Natal,5103700,3150,21691.2271,2022-02-16,0.0108,34,14522.0,14192.0,False,513,city,MT
Figueirópolis D'Oeste,5103809,526,15237.54345,2022-02-16,0.0171,9,3452.0,3494.0,False,509,city,MT
Gaúcha do Norte,5103858,1687,21678.23182,2022-02-16,0.0178,30,7782.0,7648.0,False,511,city,MT
General Carneiro,5103908,972,17381.97425,2022-02-16,0.0237,23,5592.0,5540.0,False,508,city,MT
Glória D'Oeste,5103957,748,24867.02128,2022-02-16,0.0201,15,3008.0,3026.0,False,478,city,MT
Guarantã do Norte,5104104,6915,19139.21949,2022-02-16,0.0204,141,36130.0,35816.0,False,535,city,MT
Guiratinga,5104203,1616,10600.19679,2022-02-16,0.0254,41,15245.0,15141.0,False,525,city,MT
Importados/Indefinidos,,5138,,2022-02-16,0.0525,270,,,False,576,city,MT
Indiavaí,5104500,473,17020.51098,2022-02-16,0.0275,13,2779.0,2752.0,False,502,city,MT
Ipiranga do Norte,5104526,2081,26275.25253,2022-02-16,0.0101,21,7920.0,7667.0,False,564,city,MT
Itanhangá,5104542,1798,26114.74219,2022-02-16,0.0083,15,6885.0,6737.0,False,523,city,MT
Itaúba,5104559,1139,30750.53996,2022-02-16,0.0263,30,3704.0,3802.0,False,512,city,MT
Itiquira,5104609,1266,9341.79457,2022-02-16,0.0142,18,13552.0,13345.0,False,517,city,MT
Jaciara,5104807,3976,14298.55792,2022-02-16,0.0294,117,27807.0,27776.0,False,560,city,MT
Jangada,5104906,738,8732.69436,2022-02-16,0.0298,22,8451.0,8409.0,False,554,city,MT
Jauru,5105002,1162,13539.96737,2022-02-16,0.0318,37,8582.0,8793.0,False,533,city,MT
Juara,5105101,5791,16488.71046,2022-02-16,0.0171,99,35121.0,34974.0,False,529,city,MT
Juína,5105150,5908,14374.34612,2022-02-16,0.0254,150,41101.0,40997.0,False,530,city,MT
Juruena,5105176,1924,11778.38996,2022-02-16,0.0208,40,16335.0,15865.0,False,505,city,MT
Juscimeira,5105200,2034,18199.71367,2022-02-16,0.0236,48,11176.0,11221.0,False,538,city,MT
Lambari D'Oeste,5105234,944,15260.26511,2022-02-16,0.0169,16,6186.0,6121.0,False,574,city,MT
Lucas do Rio Verde,5105259,22144,32747.70778,2022-02-16,0.0097,215,67620.0,65534.0,False,580,city,MT
Luciara,5105309,438,21282.79883,2022-02-16,0.016,7,2058.0,2077.0,False,530,city,MT
Marcelândia,5105580,1901,18454.51898,2022-02-16,0.0237,45,10301.0,10499.0,False,529,city,MT
Matupá,5105606,3704,22056.80938,2022-02-16,0.0159,59,16793.0,16566.0,False,531,city,MT
Mirassol d'Oeste,5105622,6377,22823.09151,2022-02-16,0.0229,146,27941.0,27739.0,False,564,city,MT
Nobres,5105903,3144,20503.45637,2022-02-16,0.0248,78,15334.0,15336.0,False,539,city,MT
Nortelândia,5106000,1251,21121.05352,2022-02-16,0.0216,27,5923.0,5989.0,False,504,city,MT
Nossa Senhora do Livramento,5106109,1537,11729.24298,2022-02-16,0.0273,42,13104.0,13216.0,False,540,city,MT
Nova Bandeirantes,5106158,1748,11144.40548,2022-02-16,0.016,28,15685.0,15288.0,False,501,city,MT
Nova Brasilândia,5106208,610,16031.53745,2022-02-16,0.0148,9,3805.0,3829.0,False,506,city,MT
Nova Canaã do Norte,5106216,3030,23614.68319,2022-02-16,0.0106,32,12831.0,12787.0,False,503,city,MT
Nova Guarita,5108808,1166,26120.07168,2022-02-16,0.0146,17,4464.0,4519.0,False,525,city,MT
Nova Lacerda,5106182,1460,21626.42571,2022-02-16,0.0096,14,6751.0,6640.0,False,545,city,MT
Nova Marilândia,5108857,619,18734.86683,2022-02-16,0.0129,8,3304.0,3278.0,False,514,city,MT
Nova Maringá,5108907,1221,13796.61017,2022-02-16,0.0082,10,8850.0,8641.0,False,522,city,MT
Nova Monte Verde,5108956,2524,27207.07125,2022-02-16,0.0087,22,9277.0,9178.0,False,587,city,MT
Nova Mutum,5106224,11736,25069.9592,2022-02-16,0.0129,151,46813.0,45378.0,False,578,city,MT
Nova Nazaré,5106174,388,9867.75178,2022-02-16,0.0232,9,3932.0,3849.0,False,499,city,MT
Nova Olímpia,5106232,1764,8578.51481,2022-02-16,0.0425,75,20563.0,20301.0,False,537,city,MT
Nova Santa Helena,5106190,556,14878.24458,2022-02-16,0.0288,16,3737.0,3718.0,False,526,city,MT
Nova Ubiratã,5106240,1551,12611.8068,2022-02-16,0.0181,28,12298.0,11982.0,False,537,city,MT
Nova Xavantina,5106257,4799,22913.48358,2022-02-16,0.0156,75,20944.0,21374.0,False,537,city,MT
Novo Horizonte do Norte,5106273,926,22858.55344,2022-02-16,0.0097,9,4051.0,4004.0,False,496,city,MT
Novo Mundo,5106265,1582,16896.29392,2022-02-16,0.0133,21,9363.0,9178.0,False,532,city,MT
Novo Santo Antônio,5106315,632,23364.14048,2022-02-16,0.0095,6,2705.0,2640.0,False,523,city,MT
Novo São Joaquim,5106281,952,19279.06035,2022-02-16,0.0242,23,4938.0,5074.0,False,495,city,MT
Paranaíta,5106299,4259,37877.97937,2022-02-16,0.0087,37,11244.0,11225.0,False,524,city,MT
Paranatinga,5106307,4702,20567.77919,2022-02-16,0.0181,85,22861.0,22563.0,False,519,city,MT
Pedra Preta,5106372,2542,14570.67523,2022-02-16,0.0268,68,17446.0,17626.0,False,531,city,MT
Peixoto de Azevedo,5106422,4961,14038.71187,2022-02-16,0.0284,141,35338.0,34976.0,False,552,city,MT
Planalto da Serra,5106455,732,27633.06908,2022-02-16,0.0123,9,2649.0,2662.0,False,485,city,MT
Poconé,5106505,4566,13705.53805,2022-02-16,0.021,96,33315.0,32843.0,False,555,city,MT
Pontal do Araguaia,5106653,1411,20619.61128,2022-02-16,0.0184,26,6843.0,6711.0,False,559,city,MT
Ponte Branca,5106703,353,22774.19355,2022-02-16,0.017,6,1550.0,1576.0,False,544,city,MT
Pontes e Lacerda,5106752,9292,20299.73347,2022-02-16,0.0263,244,45774.0,45436.0,False,568,city,MT
Porto Alegre do Norte,5106778,1416,11162.7907,2022-02-16,0.0162,23,12685.0,12517.0,False,534,city,MT
Porto dos Gaúchos,5106802,1404,26179.37721,2022-02-16,0.0064,9,5363.0,5410.0,False,509,city,MT
Porto Esperidião,5106828,1988,16433.82657,2022-02-16,0.0297,59,12097.0,12017.0,False,524,city,MT
Porto Estrela,5106851,741,25755.99583,2022-02-16,0.0189,14,2877.0,2963.0,False,502,city,MT
Poxoréu,5107008,3012,18924.35285,2022-02-16,0.0203,61,15916.0,16219.0,False,551,city,MT
Primavera do Leste,5107040,20210,32032.58733,2022-02-16,0.0168,340,63092.0,62019.0,False,575,city,MT
Querência,5107065,3990,22244.5225,2022-02-16,0.0175,70,17937.0,17479.0,False,558,city,MT
Reserva do Cabaçal,5107156,445,16223.11338,2022-02-16,0.0157,7,2743.0,2732.0,False,495,city,MT
Ribeirão Cascalheira,5107180,1853,17939.7812,2022-02-16,0.021,39,10329.0,10206.0,False,532,city,MT
Ribeirãozinho,5107198,386,15937.24195,2022-02-16,0.0311,12,2422.0,2405.0,False,496,city,MT
Rio Branco,5107206,1191,23126.21359,2022-02-16,0.0176,21,5150.0,5156.0,False,560,city,MT
Rondolândia,5107578,510,12636.27354,2022-02-16,0.0098,5,4036.0,4001.0,False,537,city,MT
Rondonópolis,5107602,41834,17723.11707,2022-02-16,0.023,963,236042.0,232491.0,False,583,city,MT
Rosário Oeste,5107701,2105,12343.1453,2022-02-16,0.029,61,17054.0,17151.0,False,547,city,MT
Salto do Céu,5107750,280,8497.72382,2022-02-16,0.0321,9,3295.0,3365.0,False,495,city,MT
Santa Carmem,5107248,1213,26583.38812,2022-02-16,0.0124,15,4563.0,4525.0,False,516,city,MT
Santa Cruz do Xingu,5107743,628,23851.12039,2022-02-16,0.0111,7,2633.0,2564.0,False,518,city,MT
Santa Rita do Trivelato,5107768,345,9840.27382,2022-02-16,0.0116,4,3506.0,3429.0,False,537,city,MT
Santa Terezinha,5107776,1010,11938.53428,2022-02-16,0.0158,16,8460.0,8371.0,False,502,city,MT
Santo Afonso,5107263,473,14992.07607,2022-02-16,0.0296,14,3155.0,3146.0,False,523,city,MT
Santo Antônio do Leste,5107792,471,8830.14623,2022-02-16,0.017,8,5334.0,5174.0,False,519,city,MT
Santo Antônio do Leverger,5107800,1887,11100.65298,2022-02-16,0.0334,63,16999.0,16628.0,False,543,city,MT
São Félix do Araguaia,5107859,2416,20400.23643,2022-02-16,0.0178,43,11843.0,11708.0,False,539,city,MT
São José do Povo,5107297,214,4808.98876,2022-02-16,0.0374,8,4450.0,4063.0,False,532,city,MT
São José do Rio Claro,5107305,2432,11574.88934,2022-02-16,0.0169,41,21011.0,20664.0,False,517,city,MT
São José dos Quatro Marcos,5107107,4228,22434.46885,2022-02-16,0.0265,112,18846.0,18906.0,False,576,city,MT
São José do Xingu,5107354,1008,17935.94306,2022-02-16,0.0188,19,5620.0,5595.0,False,532,city,MT
São Pedro da Cipa,5107404,1040,21798.36512,2022-02-16,0.026,27,4771.0,4727.0,False,547,city,MT
Sapezal,5107875,7214,27030.8753,2022-02-16,0.009,65,26688.0,25881.0,False,533,city,MT
Serra Nova Dourada,5107883,482,28724.67223,2022-02-16,0.0145,7,1678.0,1650.0,False,509,city,MT
Sinop,5107909,32428,22210.19828,2022-02-16,0.0147,477,146005.0,142996.0,False,580,city,MT
Sorriso,5107925,19505,21025.34252,2022-02-16,0.0123,239,92769.0,90313.0,False,547,city,MT
Tabaporã,5107941,1641,17403.75437,2022-02-16,0.0158,26,9429.0,9489.0,False,513,city,MT
Tangará da Serra,5107958,22727,21499.18173,2022-02-16,0.0167,380,105711.0,103750.0,False,581,city,MT
Tapurah,5108006,3472,24718.78115,2022-02-16,0.0101,35,14046.0,13705.0,False,541,city,MT
Terra Nova do Norte,5108055,2112,22294.94352,2022-02-16,0.0208,44,9473.0,9667.0,False,530,city,MT
Tesouro,5108105,604,15794.97908,2022-02-16,0.0265,16,3824.0,3805.0,False,491,city,MT
Torixoréu,5108204,952,26839.58275,2022-02-16,0.0242,23,3547.0,3609.0,False,484,city,MT
União do Sul,5108303,952,27277.93696,2022-02-16,0.0168,16,3490.0,3525.0,False,576,city,MT
Vale de São Domingos,5108352,521,16666.66667,2022-02-16,0.0192,10,3126.0,3127.0,False,544,city,MT
Várzea Grande,5108402,50008,17392.51407,2022-02-16,0.0297,1486,287526.0,284971.0,False,588,city,MT
Vera,5108501,1732,15190.31749,2022-02-16,0.0196,34,11402.0,11309.0,False,527,city,MT
Vila Bela da Santíssima Trindade,5105507,3504,21535.24676,2022-02-16,0.016,56,16271.0,16128.0,False,562,city,MT
Vila Rica,5108600,3847,14519.17271,2022-02-16,0.013,50,26496.0,26037.0,False,537,city,MT
,51,685324,19435.08913,2022-02-16,0.0213,14598,3526220.0,3484466.0,False,695,state,MT
Abaetetuba,1500107,10308,6479.75861,2022-02-16,0.0223,230,159080.0,157698.0,True,603,city,PA
Abel Figueiredo,1500131,1203,16069.99733,2022-02-16,0.01,12,7486.0,7434.0,True,566,city,PA
Acará,1500206,1956,3513.62518,2022-02-16,0.021,41,55669.0,55591.0,True,592,city,PA
Afuá,1500305,3480,8795.20813,2022-02-16,0.0046,16,39567.0,39218.0,True,586,city,PA
Água Azul do Norte,1500347,1559,5645.48253,2022-02-16,0.0115,18,27615.0,27430.0,True,573,city,PA
Alenquer,1500404,4452,7797.94017,2022-02-16,0.0332,148,57092.0,56789.0,True,580,city,PA
Almeirim,1500503,4184,12278.43644,2022-02-16,0.0127,53,34076.0,34109.0,True,578,city,PA
Altamira,1500602,19903,17162.34511,2022-02-16,0.0175,349,115969.0,114594.0,True,600,city,PA
Anajás,1500701,1385,4665.18459,2022-02-16,0.0159,22,29688.0,29277.0,True,580,city,PA
Ananindeua,1500800,28209,5267.32481,2022-02-16,0.0299,843,535547.0,530598.0,True,609,city,PA
Anapu,1500859,2102,7347.85192,2022-02-16,0.03,63,28607.0,27890.0,True,579,city,PA
Augusto Corrêa,1500909,2375,5110.71421,2022-02-16,0.0219,52,46471.0,45998.0,True,583,city,PA
Aurora do Pará,1500958,1894,5961.0361,2022-02-16,0.0084,16,31773.0,31338.0,True,579,city,PA
Aveiro,1501006,1037,6321.62887,2022-02-16,0.0145,15,16404.0,16388.0,True,548,city,PA
Bagre,1501105,1315,4197.92498,2022-02-16,0.0091,12,31325.0,30673.0,True,577,city,PA
Baião,1501204,886,1828.34974,2022-02-16,0.044,39,48459.0,47446.0,True,574,city,PA
Bannach,1501253,656,20110.36174,2022-02-16,0.0046,3,3262.0,3286.0,True,573,city,PA
Barcarena,1501303,12300,9682.98078,2022-02-16,0.02,246,127027.0,124680.0,True,602,city,PA
Belém,1501402,119198,7948.43566,2022-02-16,0.0437,5204,1499641.0,1492745.0,True,616,city,PA
Belterra,1501451,2721,15253.09715,2022-02-16,0.014,38,17839.0,17732.0,True,571,city,PA
Benevides,1501501,6179,9689.81307,2022-02-16,0.018,111,63768.0,62737.0,True,600,city,PA
Bom Jesus do Tocantins,1501576,1163,6794.01799,2022-02-16,0.0241,28,17118.0,16981.0,True,577,city,PA
Bonito,1501600,512,3097.39867,2022-02-16,0.0293,15,16530.0,16286.0,True,576,city,PA
Bragança,1501709,6011,4662.79845,2022-02-16,0.0298,179,128914.0,127686.0,True,589,city,PA
Brasil Novo,1501725,3890,25962.75779,2022-02-16,0.0113,44,14983.0,15086.0,True,563,city,PA
Brejo Grande do Araguaia,1501758,1113,15105.86319,2022-02-16,0.0054,6,7368.0,7380.0,True,555,city,PA
Breu Branco,1501782,1315,1953.00897,2022-02-16,0.0525,69,67332.0,66046.0,True,571,city,PA
Breves,1501808,4632,4475.49204,2022-02-16,0.027,125,103497.0,102701.0,True,583,city,PA
Bujaru,1501907,1792,6089.64556,2022-02-16,0.024,43,29427.0,29132.0,True,592,city,PA
Cachoeira do Arari,1502004,617,2563.99601,2022-02-16,0.0405,25,24064.0,23767.0,True,588,city,PA
Cachoeira do Piriá,1501956,1438,4154.98859,2022-02-16,0.0063,9,34609.0,33900.0,True,571,city,PA
Cametá,1502103,10390,7455.29692,2022-02-16,0.0285,296,139364.0,137890.0,True,597,city,PA
Canaã dos Carajás,1502152,10805,28357.34719,2022-02-16,0.0126,136,38103.0,37085.0,True,589,city,PA
Capanema,1502202,5506,7930.17528,2022-02-16,0.0236,130,69431.0,69027.0,True,590,city,PA
Capitão Poço,1502301,2823,5186.95452,2022-02-16,0.0319,90,54425.0,54303.0,True,588,city,PA
Castanhal,1502400,11764,5787.9174,2022-02-16,0.0419,493,203251.0,200793.0,True,608,city,PA
Chaves,1502509,850,3549.35694,2022-02-16,0.0071,6,23948.0,23717.0,True,570,city,PA
Colares,1502608,855,7048.05869,2022-02-16,0.0257,22,12131.0,12085.0,True,583,city,PA
Conceição do Araguaia,1502707,5296,11035.40247,2022-02-16,0.011,58,47991.0,47864.0,True,590,city,PA
Concórdia do Pará,1502756,3043,9008.02226,2022-02-16,0.0115,35,33781.0,33318.0,True,580,city,PA
Cumaru do Norte,1502764,1163,8451.42068,2022-02-16,0.0103,12,13761.0,13473.0,True,554,city,PA
Curionópolis,1502772,2597,14552.28062,2022-02-16,0.015,39,17846.0,17929.0,True,581,city,PA
Curralinho,1502806,578,1651.71172,2022-02-16,0.0623,36,34994.0,34448.0,True,588,city,PA
Curuá,1502855,2279,15623.50038,2022-02-16,0.0105,24,14587.0,14393.0,True,565,city,PA
Curuçá,1502905,2354,5800.3154,2022-02-16,0.0353,83,40584.0,40066.0,True,581,city,PA
Dom Eliseu,1502939,2615,4324.52992,2022-02-16,0.0249,65,60469.0,59719.0,True,574,city,PA
Eldorado do Carajás,1502954,984,2899.23394,2022-02-16,0.0346,34,33940.0,33808.0,True,571,city,PA
Faro,1503002,1291,18260.2546,2022-02-16,0.0232,30,7070.0,7194.0,True,565,city,PA
Floresta do Araguaia,1503044,1467,7147.38124,2022-02-16,0.0198,29,20525.0,20304.0,True,562,city,PA
Garrafão do Norte,1503077,1668,6388.11229,2022-02-16,0.0066,11,26111.0,26066.0,True,581,city,PA
Goianésia do Pará,1503093,2717,6613.76305,2022-02-16,0.0129,35,41081.0,40475.0,True,600,city,PA
Gurupá,1503101,2515,7450.74804,2022-02-16,0.0056,14,33755.0,33376.0,True,564,city,PA
Igarapé-Açu,1503200,3014,7723.65016,2022-02-16,0.0265,80,39023.0,38807.0,True,584,city,PA
Igarapé-Miri,1503309,3767,5975.95025,2022-02-16,0.0257,97,63036.0,62698.0,True,577,city,PA
Importados/Indefinidos,,0,,2022-02-16,0.0,0,,,True,583,city,PA
Inhangapi,1503408,525,4426.27097,2022-02-16,0.0305,16,11861.0,11711.0,True,582,city,PA
Ipixuna do Pará,1503457,2846,4336.7619,2022-02-16,0.0165,47,65625.0,64053.0,True,574,city,PA
Irituia,1503507,1982,6080.68722,2022-02-16,0.0111,22,32595.0,32550.0,True,577,city,PA
Itaituba,1503606,13044,12864.53967,2022-02-16,0.028,365,101395.0,101247.0,True,608,city,PA
Itupiranga,1503705,2409,4515.04076,2022-02-16,0.0374,90,53355.0,53269.0,True,564,city,PA
Jacareacanga,1503754,3282,43241.10672,2022-02-16,0.0122,40,7590.0,8239.0,True,565,city,PA
Jacundá,1503804,2735,4570.36864,2022-02-16,0.0296,81,59842.0,59155.0,True,574,city,PA
Juruti,1503903,5503,9333.4464,2022-02-16,0.0323,178,58960.0,57943.0,True,588,city,PA
Limoeiro do Ajuru,1504000,1816,6201.76217,2022-02-16,0.0358,65,29282.0,28935.0,True,579,city,PA
Mãe do Rio,1504059,2075,6862.90723,2022-02-16,0.0386,80,30235.0,30077.0,True,583,city,PA
Magalhães Barata,1504109,471,5493.99277,2022-02-16,0.034,16,8573.0,8548.0,True,568,city,PA
Marabá,1504208,20760,7321.66663,2022-02-16,0.0254,527,283542.0,279349.0,True,611,city,PA
Maracanã,1504307,766,2595.2026,2022-02-16,0.064,49,29516.0,29473.0,True,574,city,PA
Marapanim,1504406,1038,3648.50615,2022-02-16,0.0434,45,28450.0,28336.0,True,588,city,PA
Marituba,1504422,4123,3084.11564,2022-02-16,0.0349,144,133685.0,131521.0,True,603,city,PA
Medicilândia,1504455,4537,14189.21032,2022-02-16,0.0137,62,31975.0,31597.0,True,568,city,PA
Melgaço,1504505,592,2122.6246,2022-02-16,0.0287,17,27890.0,27654.0,True,576,city,PA
Mocajuba,1504604,3690,11703.13987,2022-02-16,0.0176,65,31530.0,31136.0,True,577,city,PA
Moju,1504703,2509,3016.27756,2022-02-16,0.0279,70,83182.0,82094.0,True,574,city,PA
Mojuí dos Campos,1504752,1740,10751.35937,2022-02-16,0.0195,34,16184.0,16084.0,True,561,city,PA
Monte Alegre,1504802,8126,13971.32148,2022-02-16,0.024,195,58162.0,58032.0,True,588,city,PA
Muaná,1504901,1111,2715.98299,2022-02-16,0.0297,33,40906.0,40349.0,True,588,city,PA
Nova Esperança do Piriá,1504950,1641,7652.49021,2022-02-16,0.0055,9,21444.0,21368.0,True,577,city,PA
Nova Ipixuna,1504976,1494,8864.36454,2022-02-16,0.0181,27,16854.0,16678.0,True,589,city,PA
Nova Timboteua,1505007,1161,7487.42422,2022-02-16,0.0164,19,15506.0,15363.0,True,579,city,PA
Novo Progresso,1505031,3507,13610.96018,2022-02-16,0.0222,78,25766.0,25762.0,True,600,city,PA
Novo Repartimento,1505064,2854,3696.22089,2022-02-16,0.0403,115,77214.0,75919.0,True,566,city,PA
Óbidos,1505106,8038,15367.26188,2022-02-16,0.0199,160,52306.0,52137.0,True,589,city,PA
Oeiras do Pará,1505205,1984,6039.57382,2022-02-16,0.0257,51,32850.0,32512.0,True,600,city,PA
Oriximiná,1505304,9996,13505.18807,2022-02-16,0.0185,185,74016.0,73096.0,True,583,city,PA
Ourém,1505403,417,2321.69701,2022-02-16,0.0384,16,17961.0,17842.0,True,583,city,PA
Ourilândia do Norte,1505437,6674,20020.99895,2022-02-16,0.0097,65,33335.0,32832.0,True,573,city,PA
Pacajá,1505486,2586,5341.43016,2022-02-16,0.0205,53,48414.0,47706.0,True,582,city,PA
Palestina do Pará,1505494,876,11553.67977,2022-02-16,0.0126,11,7582.0,7589.0,True,558,city,PA
Paragominas,1505502,12220,10672.20946,2022-02-16,0.0197,241,114503.0,113145.0,True,579,city,PA
Parauapebas,1505536,57803,27064.37053,2022-02-16,0.009,519,213576.0,208273.0,True,606,city,PA
Pau D'Arco,1505551,749,13844.73198,2022-02-16,0.016,12,5410.0,5483.0,True,569,city,PA
Peixe-Boi,1505601,352,4355.89655,2022-02-16,0.0114,4,8081.0,8077.0,True,573,city,PA
Piçarra,1505635,1052,8105.40103,2022-02-16,0.0086,9,12979.0,12981.0,True,555,city,PA
Placas,1505650,2517,7950.34587,2022-02-16,0.0163,41,31659.0,30982.0,True,539,city,PA
Ponta de Pedras,1505700,3241,10272.90881,2022-02-16,0.0111,36,31549.0,31082.0,True,579,city,PA
Portel,1505809,3432,5452.37906,2022-02-16,0.0277,95,62945.0,62043.0,True,568,city,PA
Porto de Moz,1505908,1690,4042.96548,2022-02-16,0.0272,46,41801.0,41135.0,True,579,city,PA
Prainha,1506005,2354,7887.15406,2022-02-16,0.0365,86,29846.0,29866.0,True,573,city,PA
Primavera,1506104,1156,10647.50852,2022-02-16,0.0199,23,10857.0,10825.0,True,587,city,PA
Quatipuru,1506112,1002,7312.80105,2022-02-16,0.019,19,13702.0,13608.0,True,592,city,PA
Redenção,1506138,19917,23277.58494,2022-02-16,0.0135,268,85563.0,84787.0,True,581,city,PA
Rio Maria,1506161,3216,17669.35883,2022-02-16,0.0121,39,18201.0,18193.0,True,571,city,PA
Rondon do Pará,1506187,2404,4552.77162,2022-02-16,0.0366,88,52803.0,52357.0,True,589,city,PA
Rurópolis,1506195,5029,9765.04854,2022-02-16,0.0155,78,51500.0,50510.0,True,559,city,PA
Salinópolis,1506203,1431,3496.89653,2022-02-16,0.0727,104,40922.0,40675.0,True,590,city,PA
Salvaterra,1506302,1837,7630.32191,2022-02-16,0.0169,31,24075.0,23752.0,True,584,city,PA
Santa Bárbara do Pará,1506351,1289,6009.60418,2022-02-16,0.0209,27,21449.0,21079.0,True,589,city,PA
Santa Cruz do Arari,1506401,177,1716.11402,2022-02-16,0.0621,11,10314.0,10128.0,True,584,city,PA
Santa Izabel do Pará,1506500,3095,4308.36477,2022-02-16,0.0326,101,71837.0,70801.0,True,583,city,PA
Santa Luzia do Pará,1506559,1694,8537.01557,2022-02-16,0.0148,25,19843.0,19848.0,True,571,city,PA
Santa Maria das Barreiras,1506583,983,4498.85584,2022-02-16,0.0132,13,21850.0,21449.0,True,552,city,PA
Santa Maria do Pará,1506609,1796,7185.43709,2022-02-16,0.0161,29,24995.0,24861.0,True,582,city,PA
Santana do Araguaia,1506708,3748,5036.34824,2022-02-16,0.0115,43,74419.0,72817.0,True,565,city,PA
Santarém,1506807,26384,8608.71835,2022-02-16,0.0399,1053,306480.0,304589.0,True,602,city,PA
Santarém Novo,1506906,759,11239.44913,2022-02-16,0.0105,8,6753.0,6709.0,True,572,city,PA
Santo Antônio do Tauá,1507003,2524,7907.76364,2022-02-16,0.0234,59,31918.0,31482.0,True,596,city,PA
São Caetano de Odivelas,1507102,1293,7132.2191,2022-02-16,0.0271,35,18129.0,18050.0,True,581,city,PA
São Domingos do Araguaia,1507151,3563,13835.28133,2022-02-16,0.0168,60,25753.0,25557.0,True,568,city,PA
São Domingos do Capim,1507201,1414,4399.63907,2022-02-16,0.0248,35,32139.0,31989.0,True,577,city,PA
São Félix do Xingu,1507300,4330,3276.8772,2022-02-16,0.0095,41,132138.0,128481.0,True,575,city,PA
São Francisco do Pará,1507409,1010,6340.23854,2022-02-16,0.0356,36,15930.0,15882.0,True,563,city,PA
São Geraldo do Araguaia,1507458,2277,9216.75774,2022-02-16,0.025,57,24705.0,24847.0,True,600,city,PA
São João da Ponta,1507466,87,1399.38877,2022-02-16,0.1149,10,6217.0,6139.0,True,576,city,PA
São João de Pirabas,1507474,340,1462.74307,2022-02-16,0.1294,44,23244.0,23045.0,True,580,city,PA
São João do Araguaia,1507508,82,583.58836,2022-02-16,0.1341,11,14051.0,13996.0,True,581,city,PA
São Miguel do Guamá,1507607,5050,8468.60746,2022-02-16,0.0131,66,59632.0,58986.0,True,592,city,PA
São Sebastião da Boa Vista,1507706,876,3247.57174,2022-02-16,0.0297,26,26974.0,26640.0,True,582,city,PA
Sapucaia,1507755,408,6789.81528,2022-02-16,0.0123,5,6009.0,5930.0,True,561,city,PA
Senador José Porfírio,1507805,891,7761.32404,2022-02-16,0.0224,20,11480.0,11658.0,True,570,city,PA
Soure,1507904,753,2945.43321,2022-02-16,0.0332,25,25565.0,25374.0,True,565,city,PA
Tailândia,1507953,7860,7213.0606,2022-02-16,0.0164,129,108969.0,106339.0,True,582,city,PA
Terra Alta,1507961,784,6617.70912,2022-02-16,0.0293,23,11847.0,11720.0,True,583,city,PA
